Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
1240000	-7309.296244680106	-7295.307952418211	-13.98829226189427	0.40767178563847256	3.415335616878379	0.0013871044543664567
1242500	-7307.820799040466	-7290.40803680085	-17.412762239616185	0.5531992393533715	4.014365085649293	0.0012890938646726643
1245000	-7311.468755678176	-7296.742622437001	-14.726133241175003	0.37449254964856055	3.9210126788404227	0.0015746952867384323
1247500	-7306.229373017138	-7291.34551448064	-14.883858536497618	0.21605394999190622	3.922052582629372	0.001743639328086529
1250000	-7306.441920424179	-7289.746628638191	-16.695291785987855	0.28149170224953257	4.581437317786191	0.0010144859631758777
1252500	-7305.597790858018	-7291.855320348629	-13.742470509389353	0.28850438522929817	3.2478895361166695	0.0011328086066468978
1255000	-7306.594202574286	-7291.175424318349	-15.418778255937326	0.18249758094711427	4.080567941784919	0.0014102863257190537
1257500	-7312.480265225679	-7295.1814058732525	-17.298859352427083	0.3070182169154379	5.137088795526147	0.0010352045111676731
1260000	-7307.412753008265	-7291.561364948258	-15.851388060006363	0.459963786701343	3.8418198710586493	0.0017985222628356756
1262500	-7306.011507908993	-7289.704708179433	-16.306799729560556	0.1472039106636283	4.292856278506259	0.0010725694239888236
1265000	-7307.176515453581	-7292.107225891439	-15.069289562141547	0.20170795640662267	4.234486008683804	0.0014907478618312573
1267500	-7316.077626421051	-7301.029858123192	-15.047768297858877	0.23419342986350694	4.060853599098546	0.002519363053899316
1270000	-7311.817038208939	-7296.192167777685	-15.624870431253871	0.4601262454894364	3.071264967064569	0.002127835081673938
1272500	-7309.005331211718	-7294.758159369915	-14.247171841802476	0.4094540103880237	3.35727276743062	0.001423376580942091
1275000	-7306.128960850876	-7291.003396828671	-15.125564022205689	0.32285660606361377	4.282901280559063	0.0018432600624004208
1277500	-7307.482990076696	-7292.589859617582	-14.893130459113827	0.37491358812206105	4.112012738984721	0.001186203168573957
1280000	-7308.306032603037	-7291.418861774841	-16.887170828195494	0.43822074771553776	4.219833981197484	0.0012907518269516223
1282500	-7308.977798451471	-7294.381707898125	-14.596090553347036	0.28655529778691075	4.172733762902558	0.0014202792394235172
1285000	-7308.809165203283	-7292.847393632626	-15.961771570656232	0.27428504257613917	4.481767483439199	0.0010553935760800504
1287500	-7312.208195824828	-7295.71297010324	-16.4952257215878	0.28792174819183886	4.825685008322929	0.0014647469743531837
1290000	-7313.120695440524	-7297.957443321801	-15.163252118722802	0.22920323031868645	4.608850698017441	0.0013294746989117082
1292500	-7314.234481576834	-7296.38873540628	-17.84574617055372	0.3896791153310783	5.253780784582932	5.057738919075529E-4
1295000	-7308.069367295711	-7292.172327242018	-15.897040053693953	0.1770202456711385	4.5336203651708695	0.0011793437442703893
1297500	-7306.549552034384	-7292.48375371235	-14.065798322033471	0.4010832727375299	3.369986491140022	0.0012838636922391244
1300000	-7310.902286655813	-7297.007889238242	-13.894397417571833	0.313405665893481	3.922796218638061	8.216547832146883E-4
1302500	-7314.106318838098	-7298.695872926275	-15.410445911822922	0.18502446217237115	3.9318331863541474	0.0014490621109599497
1305000	-7316.50481992469	-7301.586208480226	-14.918611444464904	0.26114479518970934	4.611809899036452	0.001533191636243626
1307500	-7304.548885958091	-7289.517689806021	-15.031196152070448	0.1857274609331252	4.189442475955676	0.0010486412845684538
1310000	-7308.494701069867	-7293.960825051511	-14.533876018355839	0.2183937527131844	3.7988574688571872	0.0014207706183638747
1312500	-7305.179760496635	-7291.331805132568	-13.84795536406694	0.3555073834131293	3.3779690868398835	0.0015713051566165627
1315000	-7308.326419622181	-7292.997567934601	-15.328851687579974	0.25346208257439123	4.216970021295072	0.0013859767248767384
1317500	-7308.76219290195	-7293.264516221748	-15.497676680202265	0.37355515333069533	4.271833839748906	0.0013953164856614557
1320000	-7306.926405190277	-7292.907969606002	-14.018435584275997	0.2658936223259995	3.8407376809941347	0.0010045807016449743
1322500	-7308.83539204838	-7294.051998811639	-14.783393236740073	0.3520583702277656	3.8630804405039667	0.0010149661650124273
1325000	-7309.606064124272	-7293.604744084859	-16.001320039412995	0.2505437285757801	4.378823820856097	0.0014752722257082374
1327500	-7313.341323092005	-7295.470578200325	-17.87074489168056	0.10636554083272409	4.322325789997519	0.0010124496075344196
1330000	-7308.007309108116	-7293.18466903211	-14.822640076006092	0.20216151749895106	3.792240478286814	0.0013409228290977462
1332500	-7312.617336672508	-7292.676788096932	-19.940548575576173	0.31998564956331743	5.557678745454943	8.570112520723739E-4
1335000	-7308.085573933583	-7292.0974927309	-15.988081202682972	0.1890427454284661	4.8486376916852265	0.0010845287627327
1337500	-7307.823992779583	-7292.419513915419	-15.404478864164158	0.37495113777200945	4.1100015572806115	0.00147669867627202
1340000	-7304.820871523467	-7290.368502591372	-14.452368932094771	0.3862716888311717	3.536792202278821	0.001863113503517935
1342500	-7308.537832767877	-7293.056332088571	-15.481500679305688	0.25770593978051576	4.475752523855935	0.0010637877656740197
1345000	-7305.5636194786575	-7289.180498437597	-16.383121041061234	0.21912768619432157	4.792479862472843	9.604672941943835E-4
1347500	-7309.540031673055	-7293.18524073127	-16.354790941784522	0.18159319480151798	4.947476375880273	7.970580288634283E-4
1350000	-7308.09578341559	-7293.245079918931	-14.850703496658602	0.25739467200278077	4.326151147230856	7.297622710382165E-4
1352500	-7306.189811382616	-7290.594322629881	-15.595488752735168	0.2664312967040163	4.602360213181283	8.20576035623455E-4
1355000	-7313.874811445249	-7294.026578333492	-19.848233111757636	0.16381684005204106	5.341764181437546	8.632583925808382E-4
1357500	-7308.333595124381	-7293.288368117352	-15.045227007029164	0.2289568848282683	3.8362803510263794	0.0018533484174347175
1360000	-7309.128595463578	-7293.09649346587	-16.0321019977081	0.14492433820556935	4.104556922952718	0.001212770091686493
1362500	-7309.908998591452	-7294.371103416074	-15.537895175377262	0.507579085779123	3.5947521081188447	0.0013243103135349656
1365000	-7305.945156370564	-7291.390969288362	-14.554187082202937	0.3315371043848798	3.6475952281314896	0.0014464984343148604
1367500	-7310.231871744419	-7295.269782749913	-14.96208899450517	0.2112380369105385	3.68243159754534	0.0018784768040975028
1370000	-7305.888426164664	-7291.456340686328	-14.43208547833605	0.25094922776395684	3.8953056534322896	0.0010016854033137311
1372500	-7310.254414142976	-7290.047847624744	-20.206566518232723	0.1955658638249884	6.025356019098584	0.0011670304511979088
1375000	-7308.046188047805	-7291.847564433422	-16.198623614382704	0.33577954956039274	4.811740535564678	0.00104403109862714
1377500	-7307.288224068179	-7292.8568425001695	-14.431381568009446	0.3512181633038885	3.694139338894848	0.0019515140506110205
1380000	-7307.530110936957	-7292.712566794873	-14.817544142083383	0.36226517177264395	3.199929427154553	0.0020221179938638583
1382500	-7309.455404382421	-7291.354501334442	-18.10090304797911	0.22492250739068828	5.159141109469259	0.001270663456462074
1385000	-7311.040873670735	-7295.211494887829	-15.829378782906456	0.17209746823212838	4.41032676604671	0.001438075847282311
1387500	-7306.573320512006	-7292.4217405054915	-14.15158000651421	0.3486220164007963	3.297333278361307	0.0018721909356237815
1390000	-7309.579516387827	-7293.774377126145	-15.80513926168215	0.27615828473603266	4.6493445804764075	0.00138777081384988
1392500	-7313.344368473653	-7292.582730400573	-20.761638073079602	0.22869155114686154	6.014266337912066	0.0011415641963274487
1395000	-7308.130313291726	-7290.312421825168	-17.817891466558404	0.1984813286511707	5.030385747264541	0.0010996456414328027
1397500	-7309.077980103306	-7292.0250935977665	-17.052886505539732	0.15869456397315812	5.0485820700062645	8.693761704290249E-4
1400000	-7306.692761632311	-7291.467672747493	-15.22508888481771	0.3358502054561141	4.536331564735025	0.001005464282439455
1402500	-7305.752407147902	-7290.420567113335	-15.331840034567165	0.16609607567663343	3.9392741286514386	9.671653565253021E-4
1405000	-7312.7347317257245	-7293.083879312234	-19.650852413490263	0.1546704853614658	5.192358007870584	0.0010081432247102658
1407500	-7304.300714552477	-7289.401906403293	-14.898808149184415	0.2999161566826195	4.317358196625269	0.0012785723873043463
1410000	-7314.852681327185	-7299.707307024751	-15.145374302434412	0.34730886894244045	4.4619795580957256	0.0013339484580089092
1412500	-7307.196538385162	-7292.418880871934	-14.77765751322837	0.20408156278941778	4.127128788505707	9.346709940948994E-4
1415000	-7303.891329089366	-7289.52693066487	-14.36439842449653	0.2233721710121375	3.881227208437548	0.001201202221867463
1417500	-7306.515463273003	-7292.05385803025	-14.461605242752967	0.24949389735133265	3.4287895288517736	0.0018109109418337542
1420000	-7306.694018237537	-7292.145653788147	-14.548364449390682	0.25505466803043736	3.8497574239747827	0.0016249417469730457
1422500	-7312.826036747589	-7298.948982937387	-13.8770538102019	0.35058302289051546	3.6950452242239846	0.0013610465874754896
1425000	-7304.254319021765	-7288.698269387009	-15.55604963475574	0.26037006774052646	4.310021813683699	0.0015132793451601873
1427500	-7308.59485827243	-7292.788762002627	-15.806096269803767	0.24911580348505002	4.817217951221231	0.001402538064366766
1430000	-7308.765507978493	-7294.184905864908	-14.58060211358479	0.4436003062408558	2.9482287732748627	0.001434595017410828
1432500	-7312.644413005053	-7297.619982504623	-15.024430500429656	0.5674001742514069	2.7595820131805167	0.0017087653982812128
1435000	-7309.643172388969	-7293.241181992428	-16.40199039654055	0.20897873167233974	4.909796368356546	8.010922776072224E-4
1437500	-7310.3731819240675	-7294.29203901826	-16.0811429058074	0.22877792082008383	4.425982102154023	0.0013683443411292037
1440000	-7312.053349258008	-7294.291861498185	-17.7614877598224	0.1612200763191548	5.595755126437106	0.0011354951010581781
1442500	-7307.548314620211	-7292.235842975363	-15.31247164484802	0.2539774941173704	4.76734824863648	9.585184747640819E-4
1445000	-7304.837286261734	-7290.262728637243	-14.574557624491842	0.22647947613674888	3.7651343757763507	0.0014832103145802204
1447500	-7310.586392269963	-7293.683243228431	-16.903149041532227	0.1819340248982265	5.215109598088228	0.0011936571504620643
1450000	-7308.1651947659975	-7293.166057076732	-14.999137689265792	0.42704756982919945	3.7846684689392562	0.001111694245943809
1452500	-7304.107849125905	-7290.118173898077	-13.989675227827778	0.3173517603296467	3.5432232963175636	0.0016365603692796212
1455000	-7307.458895127934	-7290.432519022236	-17.026376105697647	0.1678380339205332	4.9930055343767865	0.0011074902915922445
1457500	-7311.030512709986	-7296.801180249604	-14.229332460382906	0.25076645303533096	3.5629651390149832	0.0015654107175144467
1460000	-7307.264198662521	-7292.0578416930975	-15.206356969423279	0.30250035979177425	4.415465526677259	0.001133245079651927
1462500	-7306.966843588549	-7292.539536239373	-14.427307349175782	0.3171018119013761	2.957404866304128	0.0018538899895068565
1465000	-7303.573937696808	-7289.18486752887	-14.38907016793724	0.36100808219717534	3.0555088355137463	0.001950359521285767
1467500	-7321.228688609115	-7302.243210839743	-18.985477769371762	0.16088914682008343	5.40710110750973	8.700856431732827E-4
1470000	-7308.0058671187035	-7292.168461049673	-15.837406069029955	0.4116877752615658	4.483995441497881	9.491350817806583E-4
1472500	-7304.798626899935	-7290.074886008381	-14.72374089155301	0.44648877704249046	3.6178488149761012	0.001423888852814241
1475000	-7305.70531694633	-7291.141339714468	-14.563977231861449	0.33027676067946504	3.745544305470851	0.0014585930784477483
1477500	-7307.888407198394	-7292.1007966684065	-15.787610529987134	0.22773301506306576	4.36563078880914	0.0013026297468232344
1480000	-7312.650927872539	-7297.630082016015	-15.020845856524142	0.2152682866688597	4.149443677764377	0.0011483216755691491
1482500	-7311.603679216709	-7293.807179894485	-17.796499322224086	0.21856828000928658	5.501496765160258	0.0010842626038888392
1485000	-7305.562118951096	-7291.074243476508	-14.487875474587431	0.2416669286187065	3.316615305591103	0.001572582414994659
1487500	-7306.654422466447	-7291.81672036899	-14.837702097456468	0.30491343639264956	4.258825199948884	0.0012009956701380658
1490000	-7306.361291587543	-7291.513175670046	-14.848115917496742	0.3616989937283547	4.056608089054809	0.0015630872887628937
1492500	-7309.995371885313	-7291.399987267011	-18.595384618302276	0.2799091619598774	5.43020030048893	0.0010349011621064962
1495000	-7305.647910677628	-7291.06441088022	-14.583499797408196	0.3030728883603059	3.8776959535970192	0.0017105721022976467
1497500	-7309.931999268261	-7294.067973067544	-15.864026200717854	0.5883989642636188	3.3027286963655413	0.0014538666017102095
1500000	-7309.047409459956	-7294.281511458999	-14.765898000956295	0.2030762293583895	3.721273840158318	0.0016517805780430664
1502500	-7310.882985953136	-7295.8576352307255	-15.025350722410778	0.41634473559071633	3.7604544575354253	0.0013304461878425734
1505000	-7306.1792280769805	-7291.789799487341	-14.389428589639738	0.3069132941849036	3.8067616584839667	0.0013648609550952757
1507500	-7312.054335996471	-7296.352259964465	-15.7020760320064	0.17607090785189025	4.378738682925723	0.0016800866117633677
1510000	-7306.413419312767	-7291.434473896909	-14.978945415857446	0.21804444560423245	4.295465398645535	0.0013217898312700418
1512500	-7307.411467283082	-7291.252548894589	-16.158918388492197	0.14024846416417142	4.122071999616524	0.0014049505327263178
1515000	-7307.908089840467	-7290.079984432182	-17.828105408284983	0.27765897446721016	5.502258335681485	8.625056659138737E-4
1517500	-7316.090798533366	-7301.71067686183	-14.380121671536303	0.2870331937465556	4.114504962806017	0.001054034137257821
1520000	-7309.5599900921625	-7295.317354708119	-14.242635384043638	0.22252616377716122	3.7280976617134973	9.885223648646152E-4
1522500	-7309.323681009592	-7292.469156210311	-16.8545247992812	0.17689851869318918	4.717007982507515	9.071271409256406E-4
1525000	-7313.123374306244	-7294.52882891605	-18.594545390194348	0.20860992253369331	5.319663064967927	7.412578687228136E-4
1527500	-7313.040323837619	-7297.237427472536	-15.802896365082745	0.27802974924628066	4.802158045406192	7.34747539591719E-4
1530000	-7312.942805802602	-7296.489525858898	-16.45327994370461	0.18606645008201428	4.599755236599624	0.0013110937426537815
1532500	-7315.1430858718	-7296.553456518436	-18.58962935336461	0.2957566385219275	5.0833426112751825	0.0010636154416210023
1535000	-7308.029294896473	-7291.6392334325765	-16.390061463896725	0.18622912521243407	4.844650489229471	9.802875337161293E-4
1537500	-7314.039121529158	-7299.667086425188	-14.372035103969958	0.42602803587540844	3.449808414099909	0.0018596726246806821
1540000	-7308.9327616041355	-7293.6353006843065	-15.297460919829227	0.318490813563497	4.124346064135467	0.0015666660345714282
1542500	-7310.738834640746	-7292.353151038623	-18.385683602122768	0.3115130055844955	5.110139805447412	8.901812468056031E-4
1545000	-7308.822995884507	-7294.009436508085	-14.813559376421939	0.24650576832337776	4.099589188704338	0.0015944281746652423
1547500	-7310.0566412171165	-7293.366042584898	-16.690598632218094	0.212380466342222	4.951966130841792	0.0013318426320845427
1550000	-7306.816247570631	-7291.271396764231	-15.544850806399818	0.25690809667355774	4.503237409347483	0.0011300960073656946
1552500	-7310.194847169853	-7292.819094303366	-17.375752866487026	0.45252101673077144	4.140294679023991	0.0010640442561898034
1555000	-7313.1638041128035	-7297.850136483339	-15.31366762946418	0.269330542030406	4.652868253304749	0.0013369854507070441
1557500	-7308.711183614822	-7292.550706491013	-16.160477123809326	0.25175596087124424	4.513152324371227	8.536309084486045E-4
1560000	-7307.015982411164	-7291.682330401823	-15.333652009341694	0.3779893011244055	4.41957916649941	0.001158689644873134
1562500	-7309.678710933838	-7292.849633831183	-16.82907710265502	0.11712569155333033	3.7249070965385034	0.0012724011604120032
1565000	-7308.856354472244	-7292.588220403631	-16.268134068613104	0.17028281267500484	4.700069560476961	9.02973318512515E-4
1567500	-7305.370570791501	-7290.697558680751	-14.673012110750202	0.25183058108195566	3.9881859601835314	0.001636911527962784
1570000	-7309.425308237718	-7294.098306935077	-15.32700130264092	0.46191717874350197	3.7112663420593957	0.0014959468512983933
1572500	-7307.03732354035	-7290.352556585635	-16.684766954715272	0.2548313757128732	4.6906513377244226	0.0011339269022549235
1575000	-7308.0104848954425	-7289.709767357427	-18.300717538014855	0.20759085368756106	5.416933895189532	9.253456927717088E-4
1577500	-7308.920351518415	-7292.7598699023665	-16.160481616049054	0.6470460082382368	2.8043870927620014	0.0019775473015030296
1580000	-7311.124677034337	-7296.631330084506	-14.493346949831434	0.3337975716662967	3.48447155736176	0.0016063073297202508
1582500	-7309.644362351236	-7294.607117718152	-15.037244633084349	0.39717324909233626	3.913687578271882	0.001563993158618738
1585000	-7309.819445094032	-7292.284785503655	-17.534659590376215	0.2815179378288471	5.065966510392634	7.811438377643011E-4
1587500	-7313.562192732056	-7295.47716573771	-18.085026994346972	0.6218301758671757	4.110491586819478	0.0011936184687936714
1590000	-7314.32518341278	-7298.09167776342	-16.233505649359092	0.14037197767116633	4.048781874743262	0.001299881038495126
1592500	-7307.374682408234	-7293.460864352291	-13.913818055942976	0.258441353994762	3.63978866862898	0.0011328724301513026
1595000	-7309.600673585814	-7293.173416553513	-16.427257032301014	0.6210671372327937	3.4286163705278137	0.001550942336766515
1597500	-7305.67347878931	-7289.46192389595	-16.21155489335939	0.1673898567252364	4.503650819014897	0.001328892334697623
1600000	-7313.028227977334	-7296.857684175934	-16.170543801399393	0.15253716841384643	4.43931958481085	0.001011019364147196
1602500	-7314.136192305451	-7297.613700692056	-16.522491613394344	0.15740165186909963	4.664625333959316	0.0010197443841881532
1605000	-7310.196350271876	-7294.7175832003695	-15.478767071506862	0.17806712653138673	3.870256615564942	0.001702627330486802
1607500	-7311.762939629328	-7295.948050417398	-15.814889211929518	0.1979337912897912	4.5566976133766675	0.0011092905629736542
1610000	-7311.168655352779	-7296.052367207992	-15.116288144787012	0.23784452120180874	4.603135474078953	8.605982485572087E-4
1612500	-7307.659254946092	-7292.587011359133	-15.072243586959424	0.45994888715361576	3.2873289391995946	0.002085304417869594
1615000	-7305.027607118161	-7290.545437563094	-14.482169555066369	0.2978203177906294	3.782375612393439	0.0011472592306347917
1617500	-7308.8423540398035	-7292.11092277014	-16.731431269663638	0.1300383296181154	4.144222792136656	0.0010888031327264708
1620000	-7309.043584635798	-7293.376125266015	-15.667459369782469	0.28440364969225695	4.7520318448984895	7.960342946607043E-4
1622500	-7305.4751147192155	-7291.033807316939	-14.441307402277042	0.4032225895340496	3.3774894340998185	0.0018366055539011813
1625000	-7307.249448985823	-7292.214215410951	-15.035233574872379	0.43258831513140733	3.583495033978463	0.0014852801190638363
1627500	-7304.762852553414	-7290.406655208877	-14.356197344536259	0.31523595933027654	3.797767429693181	0.0013901682521933396
1630000	-7307.531281113795	-7291.0673576051095	-16.463923508685546	0.3797068192668406	2.5416768751836285	0.001901470472549599
1632500	-7304.055773954744	-7289.926314743905	-14.129459210838565	0.2652807231525698	3.7361068200250513	0.001439255766278206
1635000	-7311.072582535088	-7295.717806801852	-15.35477573323619	0.28637498954096247	4.636953524958175	0.001302777025914122
1637500	-7305.363705780124	-7291.1013818125475	-14.262323967576489	0.2970746373250033	3.744296608211548	0.0016329428543008296
1640000	-7306.601779359881	-7291.467853847497	-15.133925512384042	0.33241465201513243	4.338331399071	0.0011448041806335976
1642500	-7308.383624616095	-7293.682916494206	-14.700708121888624	0.2988608684195884	3.9263478793422033	0.0014662418034409215
1645000	-7309.738619796978	-7295.295009838671	-14.443609958307308	0.2655212067624089	3.9363215639323967	0.0018688923842136097
1647500	-7312.267125778141	-7296.345879323279	-15.921246454861945	0.4773779410280155	4.1108559427687	0.0011629778614367019
1650000	-7310.2545761397705	-7294.57775357224	-15.676822567530943	0.3554950861267894	4.533559549000397	0.0015799803989082202
1652500	-7305.882437364248	-7290.700586665341	-15.181850698907176	0.33169706624593986	4.1901631130393335	0.0015242866627199726
1655000	-7308.469504981486	-7293.385304227487	-15.08420075399955	0.3836332560338774	3.909083264414186	0.001524471422553689
1657500	-7306.3918458245025	-7292.350905310927	-14.040940513575153	0.3377703099738398	3.517231526391948	0.0014919577685031135
1660000	-7305.810110739409	-7289.675550449086	-16.134560290322526	0.19969501126863626	4.715678731577763	0.0014111863901973209
1662500	-7315.918445055843	-7298.349711652342	-17.56873340350058	0.2946105404431251	5.0018693519255955	8.744275350644781E-4
1665000	-7306.442194102486	-7292.239668468973	-14.202525633512376	0.3035597797603515	3.6363542646261697	0.0016938790029315278
1667500	-7311.5228668862055	-7292.433666696862	-19.089200189343433	0.2061964036517375	5.884670436662496	6.172718406861694E-4
1670000	-7308.621244412782	-7291.50449632148	-17.11674809130282	0.17629680366251124	5.290597799972827	8.928947881599511E-4
1672500	-7309.277287679824	-7293.028036831564	-16.249250848260104	0.15709520950817787	4.313140996682963	0.0016524236598063438
1675000	-7309.695077386062	-7294.648275505175	-15.046801880886957	0.4035395725789333	3.8938092983765213	0.0014263882780298318
1677500	-7313.449939508589	-7297.326709431835	-16.12323007675305	0.22768476234790508	4.671465192473197	0.0010120311123267816
1680000	-7307.255638923895	-7292.936540062913	-14.31909886098201	0.30912640050166834	3.615613483087574	0.0013376556368905129
1682500	-7307.116316523755	-7289.716369400579	-17.399947123175888	0.3017914966350901	4.930812263595961	0.0012158888199796459
1685000	-7314.570830344608	-7296.461909383915	-18.108920960693403	0.12742495716714475	4.787272099990144	0.0010203216926061365
1687500	-7305.922534677404	-7290.734727233718	-15.187807443685761	0.1827490633069578	4.277243911213966	0.001041461083401026
1690000	-7308.476389265038	-7291.2468654151935	-17.229523849844117	0.1883423853437869	5.031153876338246	0.001074629696811494
1692500	-7312.139550092393	-7296.762825335084	-15.376724757308311	0.18418728577284996	4.75108229966702	9.196059170421977E-4
1695000	-7307.184519948769	-7292.796620229449	-14.387899719319686	0.2440131013926378	4.013618931616312	0.0012584013701536381
1697500	-7306.037472287068	-7291.240779058782	-14.796693228285866	0.2097817174495396	3.9303802287722966	0.0010272183115831726
1700000	-7310.051063549711	-7293.701043986312	-16.3500195633994	0.2707883429154538	4.485501547655053	0.0013190735259733992
1702500	-7305.509079824888	-7290.98093802647	-14.528141798418366	0.3486927627569508	3.796296198272042	0.001494373170406967
1705000	-7310.4525877578635	-7294.343757839651	-16.108829918212848	0.1831108973679192	4.856815249580116	0.001326879182301048
1707500	-7310.085005109152	-7296.328311990271	-13.756693118881529	0.35194708059784036	3.3392325121344246	0.0015024851377613347
1710000	-7310.277709262779	-7295.239672547506	-15.0380367152732	0.1789740649767653	4.0962672148399495	9.296674154662723E-4
1712500	-7310.454646986818	-7295.41736400633	-15.037282980488333	0.32024038457933945	4.360184218254311	0.0013836517737544631
1715000	-7311.405757163281	-7297.323134746411	-14.082622416870652	0.24717485609864445	3.2002023510245188	0.0012396417075343858
1717500	-7308.773658858237	-7292.177662924938	-16.595995933298518	0.3173358708853885	4.451933170487218	0.0014393907662441467
1720000	-7304.8963608660715	-7289.621984053017	-15.274376813054861	0.3481902192308321	4.001514699853029	0.0013538365456510315
1722500	-7309.449660213085	-7294.802474485663	-14.647185727422105	0.29781028105380225	3.885292266554191	0.0012285169497624924
1725000	-7307.741513846452	-7292.115725869235	-15.625787977217305	0.45562039582050184	3.9373646328781717	0.0017575485893596649
1727500	-7307.197328153729	-7292.046032481602	-15.151295672127029	0.20145375770161195	3.3010029974475357	0.0022639853814989176
1730000	-7308.367330029276	-7293.031503997696	-15.335826031579815	0.47393760895480475	3.7961042443260147	0.0013792519939981236
1732500	-7310.100357003756	-7294.0096847153745	-16.090672288380986	0.44273853338785	3.9859830568583408	0.0010286810528015032
1735000	-7307.545954855603	-7291.227363201045	-16.31859165455794	0.3801757804328082	4.514621012472319	9.840474838115792E-4
1737500	-7310.3976689615865	-7294.742177746809	-15.65549121477736	0.32446290658790256	4.679649374810734	0.001345772839985647
1740000	-7308.484467231679	-7291.899116683002	-16.585350548677273	0.3945754629132288	4.683683122155058	0.0014131106076512685
1742500	-7304.871505343638	-7289.305351128729	-15.566154214909485	0.18264601387301757	4.274956997919311	0.0014510650813696847
1745000	-7306.457064806014	-7291.3505061978785	-15.1065586081355	0.28065543482234434	4.088180036880671	0.0013163270928748414
1747500	-7308.189701013837	-7293.901015095945	-14.288685917892305	0.30177351315248746	3.791444845735283	0.0012774468513965416
1750000	-7310.31281965378	-7292.717640663842	-17.59517898993811	0.555602718465739	4.150839963448113	0.0014192832163372553
1752500	-7309.825823883172	-7293.417331443573	-16.408492439599197	0.4586781083423448	4.27302919315065	0.001472687216352742
1755000	-7311.77848489748	-7294.032066165717	-17.746418731763068	0.22696670741489566	5.491242329994457	6.299321521361584E-4
1757500	-7310.798670305583	-7294.130909047109	-16.667761258474826	0.25964705690422885	4.793857117445468	0.0010844462404571483
1760000	-7306.454177184061	-7291.148408441511	-15.305768742550525	0.3377633965359914	4.063460547676644	0.0013752975170295255
1762500	-7306.719810289204	-7292.178474600784	-14.541335688419874	0.3085810812728083	3.8609454637981058	0.002131273711177876
1765000	-7309.306091342078	-7294.646999389247	-14.65909195283097	0.3900192439985552	3.6828470102398736	0.0017264356294667783
1767500	-7307.814996366018	-7292.984628093597	-14.830368272421108	0.2607975642269481	4.017591927559896	0.0013775435793642215
1770000	-7304.712845614979	-7290.54268701826	-14.170158596719574	0.2639228531905564	3.6515242952357756	0.0015003924075706631
1772500	-7310.790237907203	-7292.861332200934	-17.928905706268853	0.2009926452453301	5.33569800650286	0.0011496623895440937
1775000	-7304.759677376977	-7289.952743834169	-14.806933542807927	0.42035269205878784	3.523219435886426	0.0019281828155530334
1777500	-7310.52784631453	-7294.767981344353	-15.759864970176494	0.37529207692793354	4.069058233686822	0.0018345855035990064
1780000	-7306.71914159208	-7292.341647712005	-14.377493880074027	0.374421350379285	3.8775704339911035	0.0011741313720622004
1782500	-7310.032785044075	-7295.077541932026	-14.955243112049423	0.2294620148552329	4.020659853103664	0.0018032348982787846
1785000	-7310.549275553568	-7296.530155149698	-14.019120403870106	0.24549484557812928	3.6883747463600214	0.0010524897253681362
1787500	-7305.936502691842	-7290.8768286429195	-15.059674048922364	0.1874944171207075	4.025622007532398	0.0013936892165876042
1790000	-7307.14474499407	-7292.268287108675	-14.876457885394485	0.393003312483996	3.784705638441604	0.0014981919301473136
1792500	-7306.853156152481	-7291.527407781233	-15.325748371247698	0.449814590262961	3.945072710475611	0.0016960292893746947
1795000	-7308.553809079988	-7292.305150073824	-16.248659006164146	0.14465709618052885	4.612420078862249	0.0010019660189977098
1797500	-7305.100810263784	-7289.604983944385	-15.495826319399306	0.31177617291809867	4.4316177586594305	0.001163524942224374
1800000	-7316.017688741615	-7294.659606826147	-21.358081915467423	0.3779250125455764	5.566338586112938	0.0011050088640281526
1802500	-7308.19488934194	-7293.554970513843	-14.639918828097091	0.46329283013338185	3.2678681197168538	0.0014997827236998354
1805000	-7309.6710731824405	-7294.320852281656	-15.35022090078473	0.3665607533940025	4.251154604869646	0.0015523347630478819
1807500	-7305.804872003897	-7291.232341828211	-14.572530175685372	0.34676786644196844	3.0467380657055227	0.0018536397886917337
1810000	-7310.856164583548	-7296.175927473822	-14.680237109725889	0.24273724388724777	4.186211602257202	0.001056874346953571
1812500	-7307.691360401151	-7293.383928719492	-14.30743168165843	0.26381898162165224	3.7219748776449983	0.00118182950286472
1815000	-7308.134266766878	-7293.58368167834	-14.550585088537888	0.23690227822884602	3.578054680205039	0.0017842068145443289
1817500	-7307.678849124267	-7290.81500254037	-16.863846583896276	0.5057900509068537	4.237299010457562	0.0012590725974893989
1820000	-7313.471319490012	-7296.535919448618	-16.935400041394267	0.4267200044825011	4.169834646913794	9.414713173719871E-4
1822500	-7312.953212432368	-7294.554503914245	-18.398708518122785	0.345050943433267	5.13845863675233	0.0010496871827972607
1825000	-7306.68424509622	-7291.14844981015	-15.535795286070174	0.23052837168728635	4.2541841687067095	0.0010389794943084904
1827500	-7312.280673433807	-7295.597991411742	-16.682682022064768	0.16189826370148128	4.818689344103432	7.859597361432865E-4
1830000	-7312.101654164422	-7295.549569965412	-16.552084199010025	0.13512734131011436	3.6126389420541565	0.0020382670896577555
1832500	-7308.359703239012	-7292.4367543804465	-15.922948858565015	0.1715461850909077	4.54687096457173	0.0015958367428109462
1835000	-7309.087643183797	-7294.342282001136	-14.745361182661698	0.4044870996285565	3.6174197703546573	0.0015427136593976622
